drug_id,pdb_id,Energy,pose_file_name
r2_gen_80206,3BZ3,-8.48,r2_gen_80206_3BZ3_best_docking_pose.mol2
r2_gen_174392,3BZ3,-8.04,r2_gen_174392_3BZ3_best_docking_pose.mol2
r2_gen_36188,3BZ3,-7.35,r2_gen_36188_3BZ3_best_docking_pose.mol2
r2_gen_158203,3BZ3,-9.07,r2_gen_158203_3BZ3_best_docking_pose.mol2
r2_gen_144876,3BZ3,-8.09,r2_gen_144876_3BZ3_best_docking_pose.mol2
r2_gen_233364,3BZ3,-7.53,r2_gen_233364_3BZ3_best_docking_pose.mol2
r2_gen_297460,3BZ3,-7.47,r2_gen_297460_3BZ3_best_docking_pose.mol2
r2_gen_51474,3BZ3,-7.96,r2_gen_51474_3BZ3_best_docking_pose.mol2
r2_gen_350,3BZ3,-8.02,r2_gen_350_3BZ3_best_docking_pose.mol2
r2_gen_173278,3BZ3,-9.93,r2_gen_173278_3BZ3_best_docking_pose.mol2
r2_gen_153809,3BZ3,-8.36,r2_gen_153809_3BZ3_best_docking_pose.mol2
r2_gen_271122,3BZ3,-10.66,r2_gen_271122_3BZ3_best_docking_pose.mol2
r2_gen_418,3BZ3,-8.16,r2_gen_418_3BZ3_best_docking_pose.mol2
r2_gen_242562,3BZ3,-10.12,r2_gen_242562_3BZ3_best_docking_pose.mol2
r2_gen_251125,3BZ3,-7.89,r2_gen_251125_3BZ3_best_docking_pose.mol2
r2_gen_291277,3BZ3,-7.82,r2_gen_291277_3BZ3_best_docking_pose.mol2
r2_gen_173023,3BZ3,-7.07,r2_gen_173023_3BZ3_best_docking_pose.mol2
r2_gen_23311,3BZ3,-9.34,r2_gen_23311_3BZ3_best_docking_pose.mol2
r2_gen_11846,3BZ3,-8.88,r2_gen_11846_3BZ3_best_docking_pose.mol2
r2_gen_98082,3BZ3,-10.23,r2_gen_98082_3BZ3_best_docking_pose.mol2
r2_gen_72988,3BZ3,-8.09,r2_gen_72988_3BZ3_best_docking_pose.mol2
r2_gen_37892,3BZ3,-7.23,r2_gen_37892_3BZ3_best_docking_pose.mol2
r2_gen_223611,3BZ3,-7.69,r2_gen_223611_3BZ3_best_docking_pose.mol2
r2_gen_155240,3BZ3,-9.45,r2_gen_155240_3BZ3_best_docking_pose.mol2
r2_gen_192743,3BZ3,-8.46,r2_gen_192743_3BZ3_best_docking_pose.mol2
r2_gen_83324,3BZ3,-7.25,r2_gen_83324_3BZ3_best_docking_pose.mol2
r2_gen_168329,3BZ3,-9.81,r2_gen_168329_3BZ3_best_docking_pose.mol2
r2_gen_66420,3BZ3,-8.41,r2_gen_66420_3BZ3_best_docking_pose.mol2
r2_gen_252543,3BZ3,-8.75,r2_gen_252543_3BZ3_best_docking_pose.mol2
r2_gen_46264,3BZ3,-10.49,r2_gen_46264_3BZ3_best_docking_pose.mol2
r2_gen_42456,3BZ3,-7.03,r2_gen_42456_3BZ3_best_docking_pose.mol2
r2_gen_73018,3BZ3,-7.62,r2_gen_73018_3BZ3_best_docking_pose.mol2
r2_gen_127692,3BZ3,-8.08,r2_gen_127692_3BZ3_best_docking_pose.mol2
r2_gen_88549,3BZ3,-8.36,r2_gen_88549_3BZ3_best_docking_pose.mol2
r2_gen_289347,3BZ3,-6.81,r2_gen_289347_3BZ3_best_docking_pose.mol2
r2_gen_303064,3BZ3,-10.21,r2_gen_303064_3BZ3_best_docking_pose.mol2
r2_gen_73615,3BZ3,-10.23,r2_gen_73615_3BZ3_best_docking_pose.mol2
r2_gen_164945,3BZ3,-9.07,r2_gen_164945_3BZ3_best_docking_pose.mol2
r2_gen_254674,3BZ3,-10.27,r2_gen_254674_3BZ3_best_docking_pose.mol2
r2_gen_81886,3BZ3,-9.92,r2_gen_81886_3BZ3_best_docking_pose.mol2
r2_gen_195580,3BZ3,-8.23,r2_gen_195580_3BZ3_best_docking_pose.mol2
r2_gen_38493,3BZ3,-9.93,r2_gen_38493_3BZ3_best_docking_pose.mol2
r2_gen_143354,3BZ3,-12.29,r2_gen_143354_3BZ3_best_docking_pose.mol2
r2_gen_215498,3BZ3,-8.52,r2_gen_215498_3BZ3_best_docking_pose.mol2
r2_gen_187067,3BZ3,-7.57,r2_gen_187067_3BZ3_best_docking_pose.mol2
r2_gen_227259,3BZ3,-8.35,r2_gen_227259_3BZ3_best_docking_pose.mol2
r2_gen_130397,3BZ3,-8.22,r2_gen_130397_3BZ3_best_docking_pose.mol2
r2_gen_283489,3BZ3,-7.63,r2_gen_283489_3BZ3_best_docking_pose.mol2
r2_gen_174047,3BZ3,-9.05,r2_gen_174047_3BZ3_best_docking_pose.mol2
r2_gen_189900,3BZ3,-7.72,r2_gen_189900_3BZ3_best_docking_pose.mol2
r2_gen_61213,3BZ3,-6.83,r2_gen_61213_3BZ3_best_docking_pose.mol2
r2_gen_183812,3BZ3,-8.26,r2_gen_183812_3BZ3_best_docking_pose.mol2
r2_gen_119997,3BZ3,-8.36,r2_gen_119997_3BZ3_best_docking_pose.mol2
r2_gen_198709,3BZ3,-7.57,r2_gen_198709_3BZ3_best_docking_pose.mol2
r2_gen_156846,3BZ3,-7.77,r2_gen_156846_3BZ3_best_docking_pose.mol2
r2_gen_44393,3BZ3,-9.38,r2_gen_44393_3BZ3_best_docking_pose.mol2
r2_gen_248763,3BZ3,-10.47,r2_gen_248763_3BZ3_best_docking_pose.mol2
r2_gen_36306,3BZ3,-8.21,r2_gen_36306_3BZ3_best_docking_pose.mol2
r2_gen_122492,3BZ3,-7.28,r2_gen_122492_3BZ3_best_docking_pose.mol2
r2_gen_43045,3BZ3,-9.03,r2_gen_43045_3BZ3_best_docking_pose.mol2
r2_gen_44576,3BZ3,-9.35,r2_gen_44576_3BZ3_best_docking_pose.mol2
r2_gen_232796,3BZ3,-7.67,r2_gen_232796_3BZ3_best_docking_pose.mol2
r2_gen_87902,3BZ3,-9.08,r2_gen_87902_3BZ3_best_docking_pose.mol2
r2_gen_169379,3BZ3,-7.52,r2_gen_169379_3BZ3_best_docking_pose.mol2
r2_gen_251206,3BZ3,-8.77,r2_gen_251206_3BZ3_best_docking_pose.mol2
r2_gen_187650,3BZ3,-9.86,r2_gen_187650_3BZ3_best_docking_pose.mol2
r2_gen_152149,3BZ3,-9.6,r2_gen_152149_3BZ3_best_docking_pose.mol2
r2_gen_155784,3BZ3,-7.47,r2_gen_155784_3BZ3_best_docking_pose.mol2
r2_gen_28801,3BZ3,-9.65,r2_gen_28801_3BZ3_best_docking_pose.mol2
r2_gen_76046,3BZ3,-6.8,r2_gen_76046_3BZ3_best_docking_pose.mol2
r2_gen_77453,3BZ3,-7.8,r2_gen_77453_3BZ3_best_docking_pose.mol2
r2_gen_296903,3BZ3,-11.16,r2_gen_296903_3BZ3_best_docking_pose.mol2
r2_gen_39941,3BZ3,-7.77,r2_gen_39941_3BZ3_best_docking_pose.mol2
r2_gen_264730,3BZ3,-10.49,r2_gen_264730_3BZ3_best_docking_pose.mol2
r2_gen_290916,3BZ3,-8.87,r2_gen_290916_3BZ3_best_docking_pose.mol2
r2_gen_117388,3BZ3,-8.97,r2_gen_117388_3BZ3_best_docking_pose.mol2
r2_gen_233233,3BZ3,-6.7,r2_gen_233233_3BZ3_best_docking_pose.mol2
r2_gen_53257,3BZ3,-9.63,r2_gen_53257_3BZ3_best_docking_pose.mol2
r2_gen_148488,3BZ3,-8.04,r2_gen_148488_3BZ3_best_docking_pose.mol2
r2_gen_34533,3BZ3,-8.99,r2_gen_34533_3BZ3_best_docking_pose.mol2
r2_gen_256853,3BZ3,-10.38,r2_gen_256853_3BZ3_best_docking_pose.mol2
r2_gen_11146,3BZ3,-7.01,r2_gen_11146_3BZ3_best_docking_pose.mol2
r2_gen_132426,3BZ3,-7.11,r2_gen_132426_3BZ3_best_docking_pose.mol2
r2_gen_12913,3BZ3,-8.69,r2_gen_12913_3BZ3_best_docking_pose.mol2
r2_gen_299378,3BZ3,-9.66,r2_gen_299378_3BZ3_best_docking_pose.mol2
r2_gen_228202,3BZ3,-9.37,r2_gen_228202_3BZ3_best_docking_pose.mol2
r2_gen_67632,3BZ3,-7.26,r2_gen_67632_3BZ3_best_docking_pose.mol2
r2_gen_61035,3BZ3,-9.58,r2_gen_61035_3BZ3_best_docking_pose.mol2
r2_gen_261252,3BZ3,-9.27,r2_gen_261252_3BZ3_best_docking_pose.mol2
r2_gen_275723,3BZ3,-9.13,r2_gen_275723_3BZ3_best_docking_pose.mol2
r2_gen_50656,3BZ3,-9.06,r2_gen_50656_3BZ3_best_docking_pose.mol2
r2_gen_105934,3BZ3,-8.44,r2_gen_105934_3BZ3_best_docking_pose.mol2
r2_gen_5347,3BZ3,-8.75,r2_gen_5347_3BZ3_best_docking_pose.mol2
r2_gen_277975,3BZ3,-9.52,r2_gen_277975_3BZ3_best_docking_pose.mol2
r2_gen_291223,3BZ3,-7.65,r2_gen_291223_3BZ3_best_docking_pose.mol2
r2_gen_33952,3BZ3,-8.14,r2_gen_33952_3BZ3_best_docking_pose.mol2
r2_gen_107310,3BZ3,-9.64,r2_gen_107310_3BZ3_best_docking_pose.mol2
r2_gen_108206,3BZ3,-8.06,r2_gen_108206_3BZ3_best_docking_pose.mol2
r2_gen_274672,3BZ3,-10.37,r2_gen_274672_3BZ3_best_docking_pose.mol2
r2_gen_194369,3BZ3,-7.46,r2_gen_194369_3BZ3_best_docking_pose.mol2
r2_gen_193937,3BZ3,-7.54,r2_gen_193937_3BZ3_best_docking_pose.mol2
r2_gen_127984,3BZ3,-7.63,r2_gen_127984_3BZ3_best_docking_pose.mol2
r2_gen_264960,3BZ3,-9.94,r2_gen_264960_3BZ3_best_docking_pose.mol2
r2_gen_12678,3BZ3,-9.82,r2_gen_12678_3BZ3_best_docking_pose.mol2
r2_gen_117256,3BZ3,-8.77,r2_gen_117256_3BZ3_best_docking_pose.mol2
r2_gen_3095,3BZ3,-7.89,r2_gen_3095_3BZ3_best_docking_pose.mol2
r2_gen_233652,3BZ3,-6.58,r2_gen_233652_3BZ3_best_docking_pose.mol2
r2_gen_3003,3BZ3,-10.39,r2_gen_3003_3BZ3_best_docking_pose.mol2
r2_gen_21132,3BZ3,-7.9,r2_gen_21132_3BZ3_best_docking_pose.mol2
r2_gen_222723,3BZ3,-10.68,r2_gen_222723_3BZ3_best_docking_pose.mol2
r2_gen_191678,3BZ3,-6.86,r2_gen_191678_3BZ3_best_docking_pose.mol2
r2_gen_92094,3BZ3,-9.89,r2_gen_92094_3BZ3_best_docking_pose.mol2
r2_gen_140344,3BZ3,-7.57,r2_gen_140344_3BZ3_best_docking_pose.mol2
r2_gen_15131,3BZ3,-7.33,r2_gen_15131_3BZ3_best_docking_pose.mol2
r2_gen_169944,3BZ3,-7.78,r2_gen_169944_3BZ3_best_docking_pose.mol2
r2_gen_129136,3BZ3,-8.33,r2_gen_129136_3BZ3_best_docking_pose.mol2
r2_gen_143171,3BZ3,-10.29,r2_gen_143171_3BZ3_best_docking_pose.mol2
r2_gen_61444,3BZ3,-9.22,r2_gen_61444_3BZ3_best_docking_pose.mol2
r2_gen_264629,3BZ3,-11.51,r2_gen_264629_3BZ3_best_docking_pose.mol2
r2_gen_101878,3BZ3,-8.41,r2_gen_101878_3BZ3_best_docking_pose.mol2
r2_gen_250805,3BZ3,-10.34,r2_gen_250805_3BZ3_best_docking_pose.mol2
r2_gen_221852,3BZ3,-7.69,r2_gen_221852_3BZ3_best_docking_pose.mol2
r2_gen_54064,3BZ3,-9.68,r2_gen_54064_3BZ3_best_docking_pose.mol2
r2_gen_65707,3BZ3,-11.05,r2_gen_65707_3BZ3_best_docking_pose.mol2
r2_gen_108875,3BZ3,-11.02,r2_gen_108875_3BZ3_best_docking_pose.mol2
r2_gen_52422,3BZ3,-9.3,r2_gen_52422_3BZ3_best_docking_pose.mol2
r2_gen_174826,3BZ3,-8.25,r2_gen_174826_3BZ3_best_docking_pose.mol2
r2_gen_20169,3BZ3,-8.9,r2_gen_20169_3BZ3_best_docking_pose.mol2
r2_gen_300860,3BZ3,-7.92,r2_gen_300860_3BZ3_best_docking_pose.mol2
r2_gen_303822,3BZ3,-7.38,r2_gen_303822_3BZ3_best_docking_pose.mol2
r2_gen_233785,3BZ3,-9.51,r2_gen_233785_3BZ3_best_docking_pose.mol2
r2_gen_266953,3BZ3,-10.23,r2_gen_266953_3BZ3_best_docking_pose.mol2
r2_gen_244266,3BZ3,-7.74,r2_gen_244266_3BZ3_best_docking_pose.mol2
r2_gen_165248,3BZ3,-7.71,r2_gen_165248_3BZ3_best_docking_pose.mol2
r2_gen_235732,3BZ3,-10.2,r2_gen_235732_3BZ3_best_docking_pose.mol2
r2_gen_74985,3BZ3,-6.95,r2_gen_74985_3BZ3_best_docking_pose.mol2
r2_gen_215390,3BZ3,-10.79,r2_gen_215390_3BZ3_best_docking_pose.mol2
r2_gen_113197,3BZ3,-9.33,r2_gen_113197_3BZ3_best_docking_pose.mol2
r2_gen_82198,3BZ3,-7.95,r2_gen_82198_3BZ3_best_docking_pose.mol2
r2_gen_183280,3BZ3,-8.47,r2_gen_183280_3BZ3_best_docking_pose.mol2
r2_gen_115102,3BZ3,-9.38,r2_gen_115102_3BZ3_best_docking_pose.mol2
r2_gen_1917,3BZ3,-7.27,r2_gen_1917_3BZ3_best_docking_pose.mol2
r2_gen_221897,3BZ3,-9.88,r2_gen_221897_3BZ3_best_docking_pose.mol2
r2_gen_182628,3BZ3,-8.39,r2_gen_182628_3BZ3_best_docking_pose.mol2
r2_gen_167669,3BZ3,-8.67,r2_gen_167669_3BZ3_best_docking_pose.mol2
r2_gen_119754,3BZ3,-8.05,r2_gen_119754_3BZ3_best_docking_pose.mol2
r2_gen_206848,3BZ3,-9.56,r2_gen_206848_3BZ3_best_docking_pose.mol2
r2_gen_276119,3BZ3,-9.73,r2_gen_276119_3BZ3_best_docking_pose.mol2
r2_gen_162849,3BZ3,-9.86,r2_gen_162849_3BZ3_best_docking_pose.mol2
r2_gen_10394,3BZ3,-9.25,r2_gen_10394_3BZ3_best_docking_pose.mol2
r2_gen_182437,3BZ3,-8.23,r2_gen_182437_3BZ3_best_docking_pose.mol2
r2_gen_196813,3BZ3,-9.26,r2_gen_196813_3BZ3_best_docking_pose.mol2
r2_gen_152442,3BZ3,-8.84,r2_gen_152442_3BZ3_best_docking_pose.mol2
r2_gen_211835,3BZ3,-7.16,r2_gen_211835_3BZ3_best_docking_pose.mol2
r2_gen_99530,3BZ3,-9.66,r2_gen_99530_3BZ3_best_docking_pose.mol2
r2_gen_138736,3BZ3,-7.09,r2_gen_138736_3BZ3_best_docking_pose.mol2
r2_gen_148020,3BZ3,-8.51,r2_gen_148020_3BZ3_best_docking_pose.mol2
r2_gen_189336,3BZ3,-9.45,r2_gen_189336_3BZ3_best_docking_pose.mol2
r2_gen_104394,3BZ3,-9.28,r2_gen_104394_3BZ3_best_docking_pose.mol2
r2_gen_258634,3BZ3,-8.96,r2_gen_258634_3BZ3_best_docking_pose.mol2
r2_gen_265900,3BZ3,-8.41,r2_gen_265900_3BZ3_best_docking_pose.mol2
r2_gen_91424,3BZ3,-9.39,r2_gen_91424_3BZ3_best_docking_pose.mol2
r2_gen_254567,3BZ3,-9.18,r2_gen_254567_3BZ3_best_docking_pose.mol2
r2_gen_86840,3BZ3,-7.99,r2_gen_86840_3BZ3_best_docking_pose.mol2
r2_gen_13904,3BZ3,-6.49,r2_gen_13904_3BZ3_best_docking_pose.mol2
r2_gen_128236,3BZ3,-9.27,r2_gen_128236_3BZ3_best_docking_pose.mol2
r2_gen_230924,3BZ3,-9.7,r2_gen_230924_3BZ3_best_docking_pose.mol2
r2_gen_85757,3BZ3,-9.32,r2_gen_85757_3BZ3_best_docking_pose.mol2
r2_gen_28057,3BZ3,-7.35,r2_gen_28057_3BZ3_best_docking_pose.mol2
r2_gen_50450,3BZ3,-7.97,r2_gen_50450_3BZ3_best_docking_pose.mol2
r2_gen_221402,3BZ3,-7.19,r2_gen_221402_3BZ3_best_docking_pose.mol2
r2_gen_61723,3BZ3,-8.56,r2_gen_61723_3BZ3_best_docking_pose.mol2
r2_gen_148381,3BZ3,-9.21,r2_gen_148381_3BZ3_best_docking_pose.mol2
r2_gen_57240,3BZ3,-7.39,r2_gen_57240_3BZ3_best_docking_pose.mol2
r2_gen_158185,3BZ3,-8.4,r2_gen_158185_3BZ3_best_docking_pose.mol2
r2_gen_67151,3BZ3,-9.25,r2_gen_67151_3BZ3_best_docking_pose.mol2
r2_gen_11612,3BZ3,-9.64,r2_gen_11612_3BZ3_best_docking_pose.mol2
r2_gen_39306,3BZ3,-7.7,r2_gen_39306_3BZ3_best_docking_pose.mol2
r2_gen_115631,3BZ3,-6.87,r2_gen_115631_3BZ3_best_docking_pose.mol2
r2_gen_102726,3BZ3,-8.91,r2_gen_102726_3BZ3_best_docking_pose.mol2
r2_gen_287518,3BZ3,-8.8,r2_gen_287518_3BZ3_best_docking_pose.mol2
r2_gen_224393,3BZ3,-6.48,r2_gen_224393_3BZ3_best_docking_pose.mol2
r2_gen_204458,3BZ3,-8.3,r2_gen_204458_3BZ3_best_docking_pose.mol2
r2_gen_217164,3BZ3,-9.73,r2_gen_217164_3BZ3_best_docking_pose.mol2
r2_gen_257154,3BZ3,-9.34,r2_gen_257154_3BZ3_best_docking_pose.mol2
r2_gen_203506,3BZ3,-9.49,r2_gen_203506_3BZ3_best_docking_pose.mol2
r2_gen_223928,3BZ3,-9.52,r2_gen_223928_3BZ3_best_docking_pose.mol2
r2_gen_102418,3BZ3,-7.89,r2_gen_102418_3BZ3_best_docking_pose.mol2
r2_gen_3975,3BZ3,-8.52,r2_gen_3975_3BZ3_best_docking_pose.mol2
r2_gen_65030,3BZ3,-10.34,r2_gen_65030_3BZ3_best_docking_pose.mol2
r2_gen_22495,3BZ3,-7.58,r2_gen_22495_3BZ3_best_docking_pose.mol2
r2_gen_254821,3BZ3,-7.74,r2_gen_254821_3BZ3_best_docking_pose.mol2
r2_gen_219301,3BZ3,-9.36,r2_gen_219301_3BZ3_best_docking_pose.mol2
r2_gen_271090,3BZ3,-7.48,r2_gen_271090_3BZ3_best_docking_pose.mol2
r2_gen_177358,3BZ3,-7.81,r2_gen_177358_3BZ3_best_docking_pose.mol2
r2_gen_200272,3BZ3,-7.67,r2_gen_200272_3BZ3_best_docking_pose.mol2
r2_gen_251911,3BZ3,-9.24,r2_gen_251911_3BZ3_best_docking_pose.mol2
r2_gen_135104,3BZ3,-7.8,r2_gen_135104_3BZ3_best_docking_pose.mol2
r2_gen_128414,3BZ3,-6.82,r2_gen_128414_3BZ3_best_docking_pose.mol2
r2_gen_136198,3BZ3,-7.73,r2_gen_136198_3BZ3_best_docking_pose.mol2
r2_gen_47217,3BZ3,-9.63,r2_gen_47217_3BZ3_best_docking_pose.mol2
r2_gen_158937,3BZ3,-7.04,r2_gen_158937_3BZ3_best_docking_pose.mol2
r2_gen_211046,3BZ3,-7.65,r2_gen_211046_3BZ3_best_docking_pose.mol2
r2_gen_47479,3BZ3,-9.74,r2_gen_47479_3BZ3_best_docking_pose.mol2
r2_gen_32125,3BZ3,-9.61,r2_gen_32125_3BZ3_best_docking_pose.mol2
r2_gen_61272,3BZ3,-8.97,r2_gen_61272_3BZ3_best_docking_pose.mol2
r2_gen_229763,3BZ3,-10.25,r2_gen_229763_3BZ3_best_docking_pose.mol2
r2_gen_91673,3BZ3,-8.8,r2_gen_91673_3BZ3_best_docking_pose.mol2
r2_gen_43867,3BZ3,-9.92,r2_gen_43867_3BZ3_best_docking_pose.mol2
r2_gen_11103,3BZ3,-8.9,r2_gen_11103_3BZ3_best_docking_pose.mol2
r2_gen_235648,3BZ3,-10.2,r2_gen_235648_3BZ3_best_docking_pose.mol2
r2_gen_12593,3BZ3,-8.04,r2_gen_12593_3BZ3_best_docking_pose.mol2
r2_gen_8342,3BZ3,-10.66,r2_gen_8342_3BZ3_best_docking_pose.mol2
r2_gen_263600,3BZ3,-7.41,r2_gen_263600_3BZ3_best_docking_pose.mol2
r2_gen_283989,3BZ3,-9.12,r2_gen_283989_3BZ3_best_docking_pose.mol2
r2_gen_81935,3BZ3,-8.35,r2_gen_81935_3BZ3_best_docking_pose.mol2
r2_gen_203460,3BZ3,-8.1,r2_gen_203460_3BZ3_best_docking_pose.mol2
r2_gen_8916,3BZ3,-7.12,r2_gen_8916_3BZ3_best_docking_pose.mol2
r2_gen_209700,3BZ3,-8.58,r2_gen_209700_3BZ3_best_docking_pose.mol2
r2_gen_29948,3BZ3,-8.73,r2_gen_29948_3BZ3_best_docking_pose.mol2
r2_gen_8759,3BZ3,-10.52,r2_gen_8759_3BZ3_best_docking_pose.mol2
r2_gen_66647,3BZ3,-8.07,r2_gen_66647_3BZ3_best_docking_pose.mol2
r2_gen_37500,3BZ3,-10.38,r2_gen_37500_3BZ3_best_docking_pose.mol2
r2_gen_243877,3BZ3,-9.77,r2_gen_243877_3BZ3_best_docking_pose.mol2
r2_gen_110105,3BZ3,-9.79,r2_gen_110105_3BZ3_best_docking_pose.mol2
r2_gen_116840,3BZ3,-9.84,r2_gen_116840_3BZ3_best_docking_pose.mol2
r2_gen_304052,3BZ3,-8.77,r2_gen_304052_3BZ3_best_docking_pose.mol2
r2_gen_274885,3BZ3,-9.62,r2_gen_274885_3BZ3_best_docking_pose.mol2
r2_gen_179458,3BZ3,-8.06,r2_gen_179458_3BZ3_best_docking_pose.mol2
r2_gen_64173,3BZ3,-7.01,r2_gen_64173_3BZ3_best_docking_pose.mol2
r2_gen_95518,3BZ3,-8.53,r2_gen_95518_3BZ3_best_docking_pose.mol2
r2_gen_36023,3BZ3,-10.6,r2_gen_36023_3BZ3_best_docking_pose.mol2
r2_gen_246474,3BZ3,-8.05,r2_gen_246474_3BZ3_best_docking_pose.mol2
r2_gen_299777,3BZ3,-8.9,r2_gen_299777_3BZ3_best_docking_pose.mol2
r2_gen_233283,3BZ3,-7.86,r2_gen_233283_3BZ3_best_docking_pose.mol2
r2_gen_51273,3BZ3,-7.76,r2_gen_51273_3BZ3_best_docking_pose.mol2
r2_gen_146956,3BZ3,-7.72,r2_gen_146956_3BZ3_best_docking_pose.mol2
r2_gen_110038,3BZ3,-9.23,r2_gen_110038_3BZ3_best_docking_pose.mol2
r2_gen_168161,3BZ3,-9.43,r2_gen_168161_3BZ3_best_docking_pose.mol2
r2_gen_149784,3BZ3,-8.53,r2_gen_149784_3BZ3_best_docking_pose.mol2
r2_gen_161913,3BZ3,-10.19,r2_gen_161913_3BZ3_best_docking_pose.mol2
r2_gen_174749,3BZ3,-10.01,r2_gen_174749_3BZ3_best_docking_pose.mol2
r2_gen_140150,3BZ3,-10.06,r2_gen_140150_3BZ3_best_docking_pose.mol2
r2_gen_46028,3BZ3,-9.53,r2_gen_46028_3BZ3_best_docking_pose.mol2
r2_gen_190717,3BZ3,-9.26,r2_gen_190717_3BZ3_best_docking_pose.mol2
r2_gen_84857,3BZ3,-8.74,r2_gen_84857_3BZ3_best_docking_pose.mol2
r2_gen_156818,3BZ3,-7.49,r2_gen_156818_3BZ3_best_docking_pose.mol2
r2_gen_10399,3BZ3,-8.92,r2_gen_10399_3BZ3_best_docking_pose.mol2
r2_gen_152826,3BZ3,-9.58,r2_gen_152826_3BZ3_best_docking_pose.mol2
r2_gen_101553,3BZ3,-7.96,r2_gen_101553_3BZ3_best_docking_pose.mol2
r2_gen_145323,3BZ3,-8.72,r2_gen_145323_3BZ3_best_docking_pose.mol2
r2_gen_212193,3BZ3,-8.84,r2_gen_212193_3BZ3_best_docking_pose.mol2
r2_gen_243851,3BZ3,-9.83,r2_gen_243851_3BZ3_best_docking_pose.mol2
r2_gen_55260,3BZ3,-10.24,r2_gen_55260_3BZ3_best_docking_pose.mol2
r2_gen_50517,3BZ3,-8.23,r2_gen_50517_3BZ3_best_docking_pose.mol2
r2_gen_236936,3BZ3,-9.36,r2_gen_236936_3BZ3_best_docking_pose.mol2
r2_gen_231969,3BZ3,-7.11,r2_gen_231969_3BZ3_best_docking_pose.mol2
r2_gen_265888,3BZ3,-8.1,r2_gen_265888_3BZ3_best_docking_pose.mol2
r2_gen_22878,3BZ3,-10.54,r2_gen_22878_3BZ3_best_docking_pose.mol2
r2_gen_204268,3BZ3,-7.09,r2_gen_204268_3BZ3_best_docking_pose.mol2
r2_gen_240415,3BZ3,-8.54,r2_gen_240415_3BZ3_best_docking_pose.mol2
r2_gen_36293,3BZ3,-9.6,r2_gen_36293_3BZ3_best_docking_pose.mol2
r2_gen_134380,3BZ3,-8.36,r2_gen_134380_3BZ3_best_docking_pose.mol2
r2_gen_233409,3BZ3,-10.25,r2_gen_233409_3BZ3_best_docking_pose.mol2
r2_gen_124304,3BZ3,-8.93,r2_gen_124304_3BZ3_best_docking_pose.mol2
r2_gen_192182,3BZ3,-9.91,r2_gen_192182_3BZ3_best_docking_pose.mol2
r2_gen_25282,3BZ3,-7.89,r2_gen_25282_3BZ3_best_docking_pose.mol2
r2_gen_88609,3BZ3,-7.03,r2_gen_88609_3BZ3_best_docking_pose.mol2
r2_gen_242423,3BZ3,-8.22,r2_gen_242423_3BZ3_best_docking_pose.mol2
r2_gen_59752,3BZ3,-9.18,r2_gen_59752_3BZ3_best_docking_pose.mol2
r2_gen_26913,3BZ3,-8.96,r2_gen_26913_3BZ3_best_docking_pose.mol2
r2_gen_44152,3BZ3,-7.97,r2_gen_44152_3BZ3_best_docking_pose.mol2
r2_gen_287874,3BZ3,-7.43,r2_gen_287874_3BZ3_best_docking_pose.mol2
r2_gen_299345,3BZ3,-8.55,r2_gen_299345_3BZ3_best_docking_pose.mol2
r2_gen_142685,3BZ3,-7.35,r2_gen_142685_3BZ3_best_docking_pose.mol2
r2_gen_12624,3BZ3,-10.32,r2_gen_12624_3BZ3_best_docking_pose.mol2
r2_gen_168523,3BZ3,-9.11,r2_gen_168523_3BZ3_best_docking_pose.mol2
r2_gen_139047,3BZ3,-8.78,r2_gen_139047_3BZ3_best_docking_pose.mol2
r2_gen_296753,3BZ3,-8.24,r2_gen_296753_3BZ3_best_docking_pose.mol2
r2_gen_300391,3BZ3,-6.24,r2_gen_300391_3BZ3_best_docking_pose.mol2
r2_gen_252584,3BZ3,-10.85,r2_gen_252584_3BZ3_best_docking_pose.mol2
r2_gen_58814,3BZ3,-7.17,r2_gen_58814_3BZ3_best_docking_pose.mol2
r2_gen_270489,3BZ3,-7.58,r2_gen_270489_3BZ3_best_docking_pose.mol2
r2_gen_16668,3BZ3,-10.18,r2_gen_16668_3BZ3_best_docking_pose.mol2
r2_gen_76913,3BZ3,-7.97,r2_gen_76913_3BZ3_best_docking_pose.mol2
r2_gen_143127,3BZ3,-6.27,r2_gen_143127_3BZ3_best_docking_pose.mol2
r2_gen_220374,3BZ3,-7.5,r2_gen_220374_3BZ3_best_docking_pose.mol2
r2_gen_27080,3BZ3,-9.5,r2_gen_27080_3BZ3_best_docking_pose.mol2
r2_gen_104956,3BZ3,-9.38,r2_gen_104956_3BZ3_best_docking_pose.mol2
r2_gen_299932,3BZ3,-9.83,r2_gen_299932_3BZ3_best_docking_pose.mol2
r2_gen_204716,3BZ3,-7.64,r2_gen_204716_3BZ3_best_docking_pose.mol2
r2_gen_98444,3BZ3,-9.05,r2_gen_98444_3BZ3_best_docking_pose.mol2
r2_gen_215858,3BZ3,-9.99,r2_gen_215858_3BZ3_best_docking_pose.mol2
r2_gen_105234,3BZ3,-9.06,r2_gen_105234_3BZ3_best_docking_pose.mol2
r2_gen_280023,3BZ3,-9.88,r2_gen_280023_3BZ3_best_docking_pose.mol2
r2_gen_179939,3BZ3,-9.44,r2_gen_179939_3BZ3_best_docking_pose.mol2
r2_gen_220260,3BZ3,-8.46,r2_gen_220260_3BZ3_best_docking_pose.mol2
